name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Nozash,exvaloper195ez67wmhprwrru34gvttyd8ttpl7edx3px8ua, 41874251633766, 0.000000175328458744, 46928.5714, 141533.2335, 188461.8049, 0, 0, 0.00000000, 3.30427178%, True
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41872927045623, 0.000000175334005000, 46928.5714, 141528.7564, 188457.3278, 0, 0, 0.00000000, 3.30429781%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41871597326121, 0.000000175339573096, 46928.5714, 141524.2620, 188452.8334, 0, 0, 0.00000000, 3.30432394%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41870213233449, 0.000000175345369250, 46928.5714, 141519.5838, 188448.1552, 0, 0, 0.00000000, 3.30435114%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41868014165531, 0.000000175354579058, 46928.5714, 141512.1511, 188440.7225, 0, 0, 0.00000000, 3.30439436%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41866711407492, 0.000000175360035531, 46928.5714, 141507.7478, 188436.3192, 0, 0, 0.00000000, 3.30441996%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4957471372519, 0.000001480946121181, 46928.5714, 16756.0476, 63684.6190, 0, 0, 0.00000000, 9.43134895%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4952999397278, 0.000001482283241148, 46928.5714, 16740.9325, 63669.5039, 0, 0, 0.00000000, 9.43762386%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4769363391339, 0.000001539355967996, 46928.5714, 16120.2504, 63048.8218, 0, 0, 0.00000000, 9.70545801%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4769363391339, 0.000001539355967996, 0, 16120.2504, 16120.2504, 0, 0, 0.00000000, 2.48148037%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4765516267986, 0.000001540598664896, 0, 16107.2473, 16107.2473, 0, 0, 0.00000000, 2.48148037%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4765243031271, 0.000001540687002073, 0, 16106.3238, 16106.3238, 0, 0, 0.00000000, 2.48148037%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4765145569839, 0.000001540718513715, 0, 16105.9944, 16105.9944, 0, 0, 0.00000000, 2.48148038%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4765145569839, 0.000001540718513715, 0, 16105.9944, 16105.9944, 0, 0, 0.00000000, 2.48148038%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760705232108, 0.000001542155550922, 0, 16090.9862, 16090.9862, 0, 0, 0.00000000, 2.48148037%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760705232108, 0.000001542155550922, 0, 16090.9862, 16090.9862, 0, 0, 0.00000000, 2.48148037%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601635363784, 0.000001595464963995, 0, 15553.3366, 15553.3366, 0, 0, 0.00000000, 2.48148036%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601635363784, 0.000001595464963995, 0, 15553.3366, 15553.3366, 0, 0, 0.00000000, 2.48148036%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601635363784, 0.000001595464963995, 0, 15553.3366, 15553.3366, 0, 0, 0.00000000, 2.48148036%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601635335491, 0.000001595464973805, 0, 15553.3365, 15553.3365, 0, 0, 0.00000000, 2.48148036%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601635335491, 0.000001595464973805, 0, 15553.3365, 15553.3365, 0, 0, 0.00000000, 2.48148036%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601635335491, 0.000001595464973805, 0, 15553.3365, 15553.3365, 0, 0, 0.00000000, 2.48148036%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601635335491, 0.000001595464973805, 0, 15553.3365, 15553.3365, 0, 0, 0.00000000, 2.48148036%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601635335491, 0.000001595464973805, 0, 15553.3365, 15553.3365, 0, 0, 0.00000000, 2.48148036%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10336.4007, 10336.4007, 0, 0, 0.00000000, 2.48148038%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10247.7141, 10247.7141, 0, 0, 0.00000000, 2.48148036%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10234.7665, 10234.7665, 0, 0, 0.00000000, 2.48148037%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10222.2632, 10222.2632, 0, 0, 0.00000000, 2.48148036%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10150.0343, 10150.0343, 0, 0, 0.00000000, 2.48148036%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10148.8228, 10148.8228, 0, 0, 0.00000000, 2.48148036%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10147.7628, 10147.7628, 0, 0, 0.00000000, 2.48148036%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10147.1688, 10147.1688, 0, 0, 0.00000000, 2.48148037%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10146.7763, 10146.7763, 0, 0, 0.00000000, 2.48148036%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10143.9774, 10143.9774, 0, 0, 0.00000000, 2.48148036%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9947.7772, 9947.7772, 0, 0, 0.00000000, 2.48148037%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9947.0309, 9947.0309, 0, 0, 0.00000000, 2.48148037%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5461, 4.5461, 0, 0, 0.00000000, 2.48148334%, False




--------
depoistOKT,voteValidatorNum,totalARP
100, 1, 3.30392345%
