name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41872927045623, 0.000000175334005000, 46928.5714, 130570.4179, 177498.9893, 0, 0, 0.00000000, 3.11216087%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41871597326121, 0.000000175339573096, 46928.5714, 130566.2715, 177494.8429, 0, 0, 0.00000000, 3.11218700%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41870213233449, 0.000000175345369250, 46928.5714, 130561.9555, 177490.5269, 0, 0, 0.00000000, 3.11221420%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41868014165531, 0.000000175354579058, 46928.5714, 130555.0983, 177483.6697, 0, 0, 0.00000000, 3.11225742%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41866711407492, 0.000000175360035531, 46928.5714, 130551.0359, 177479.6073, 0, 0, 0.00000000, 3.11228302%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4957201849463, 0.000001481026640219, 46928.5714, 15457.8140, 62386.3854, 0, 0, 0.00000000, 9.23958988%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4952729874222, 0.000001482363905654, 46928.5714, 15443.8692, 62372.4406, 0, 0, 0.00000000, 9.24586547%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4769093868284, 0.000001539442963961, 46928.5714, 14871.2455, 61799.8169, 0, 0, 0.00000000, 9.51372933%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4769093868284, 0.000001539442963961, 0, 14871.2455, 14871.2455, 0, 0, 0.00000000, 2.28934343%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4765246744930, 0.000001540685801383, 0, 14859.2492, 14859.2492, 0, 0, 0.00000000, 2.28934343%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4764973508216, 0.000001540774148553, 0, 14858.3972, 14858.3972, 0, 0, 0.00000000, 2.28934343%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4764876046783, 0.000001540805663761, 0, 14858.0933, 14858.0933, 0, 0, 0.00000000, 2.28934343%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4764876046783, 0.000001540805663761, 0, 14858.0933, 14858.0933, 0, 0, 0.00000000, 2.28934343%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 14844.2472, 14844.2472, 0, 0, 0.00000000, 2.28934343%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 14844.2472, 14844.2472, 0, 0, 0.00000000, 2.28934343%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601365840729, 0.000001595558417680, 0, 14348.2270, 14348.2270, 0, 0, 0.00000000, 2.28934344%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601365840729, 0.000001595558417680, 0, 14348.2270, 14348.2270, 0, 0, 0.00000000, 2.28934344%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 14348.2270, 14348.2270, 0, 0, 0.00000000, 2.28934344%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 14348.2269, 14348.2269, 0, 0, 0.00000000, 2.28934343%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 14348.2269, 14348.2269, 0, 0, 0.00000000, 2.28934343%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 14348.2269, 14348.2269, 0, 0, 0.00000000, 2.28934343%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 14348.2269, 14348.2269, 0, 0, 0.00000000, 2.28934343%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 14348.2269, 14348.2269, 0, 0, 0.00000000, 2.28934343%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 9536.0702, 9536.0702, 0, 0, 0.00000000, 2.28934344%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 9454.2505, 9454.2505, 0, 0, 0.00000000, 2.28934343%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 9442.3054, 9442.3054, 0, 0, 0.00000000, 2.28934344%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 9430.7702, 9430.7702, 0, 0, 0.00000000, 2.28934342%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 9364.1339, 9364.1339, 0, 0, 0.00000000, 2.28934343%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 9363.0162, 9363.0162, 0, 0, 0.00000000, 2.28934344%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 9362.0383, 9362.0383, 0, 0, 0.00000000, 2.28934344%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 9361.4902, 9361.4902, 0, 0, 0.00000000, 2.28934342%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 9361.1281, 9361.1281, 0, 0, 0.00000000, 2.28934342%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 9358.5460, 9358.5460, 0, 0, 0.00000000, 2.28934344%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9177.5372, 9177.5372, 0, 0, 0.00000000, 2.28934343%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9176.8487, 9176.8487, 0, 0, 0.00000000, 2.28934344%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.1941, 4.1941, 0, 0, 0.00000000, 2.28934455%, False




--------
depoistOKT,voteValidatorNum,totalARP
1000000, 10, 29.89243008%
