name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Nozash,exvaloper195ez67wmhprwrru34gvttyd8ttpl7edx3px8ua, 41947669113766, 0.000000175021596077, 46928.5714, 141485.4025, 188413.9739, 0, 10000, 329.76514435, 3.29765144%, True
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41946344525623, 0.000000175027122936, 46928.5714, 141480.9348, 188409.5062, 0, 10000, 329.76773804, 3.29767738%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41945014806121, 0.000000175032671557, 46928.5714, 141476.4497, 188405.0211, 0, 10000, 329.77034178, 3.29770342%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41943630713449, 0.000000175038447438, 46928.5714, 141471.7813, 188400.3527, 0, 10000, 329.77305233, 3.29773052%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41941431645531, 0.000000175047625032, 46928.5714, 141464.3641, 188392.9355, 0, 10000, 329.77735932, 3.29777359%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41940128887492, 0.000000175053062419, 46928.5714, 141459.9700, 188388.5414, 0, 10000, 329.77991097, 3.29779911%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 5030619329463, 0.000001459412354459, 46928.5714, 16967.7890, 63896.3604, 0, 10000, 932.51137773, 9.32511378%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 5026147354222, 0.000001460710855171, 46928.5714, 16952.7055, 63881.2769, 0, 10000, 933.12074610, 9.33120746%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4842511348284, 0.000001516103416588, 46928.5714, 16333.3191, 63261.8905, 0, 10000, 959.11568327, 9.59115683%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4842511348284, 0.000001516103416588, 0, 16333.3191, 16333.3191, 0, 10000, 247.63000892, 2.47630009%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4838664224930, 0.000001517308839529, 0, 16320.3432, 16320.3432, 0, 10000, 247.63001002, 2.47630010%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4838390988216, 0.000001517394525966, 0, 16319.4216, 16319.4216, 0, 10000, 247.63001003, 2.47630010%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4838293526783, 0.000001517425092000, 0, 16319.0928, 16319.0928, 0, 10000, 247.63000893, 2.47630009%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4764876046783, 0.000001540805663761, 0, 16071.4628, 16071.4628, 0, 0, 0.00000000, 2.47630009%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 16056.4860, 16056.4860, 0, 0, 0.00000000, 2.47630009%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 16056.4860, 16056.4860, 0, 0, 0.00000000, 2.47630009%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601365840729, 0.000001595558417680, 0, 15519.9588, 15519.9588, 0, 0, 0.00000000, 2.47630009%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601365840729, 0.000001595558417680, 0, 15519.9588, 15519.9588, 0, 0, 0.00000000, 2.47630009%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 15519.9588, 15519.9588, 0, 0, 0.00000000, 2.47630009%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 15519.9587, 15519.9587, 0, 0, 0.00000000, 2.47630009%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 15519.9587, 15519.9587, 0, 0, 0.00000000, 2.47630009%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 15519.9587, 15519.9587, 0, 0, 0.00000000, 2.47630009%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 15519.9587, 15519.9587, 0, 0, 0.00000000, 2.47630009%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 15519.9587, 15519.9587, 0, 0, 0.00000000, 2.47630009%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10314.8227, 10314.8227, 0, 0, 0.00000000, 2.47630011%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10226.3213, 10226.3213, 0, 0, 0.00000000, 2.47630010%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10213.4007, 10213.4007, 0, 0, 0.00000000, 2.47630011%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10200.9235, 10200.9235, 0, 0, 0.00000000, 2.47630009%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10128.8454, 10128.8454, 0, 0, 0.00000000, 2.47630009%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10127.6364, 10127.6364, 0, 0, 0.00000000, 2.47630010%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10126.5786, 10126.5786, 0, 0, 0.00000000, 2.47630009%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10125.9858, 10125.9858, 0, 0, 0.00000000, 2.47630009%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10125.5942, 10125.5942, 0, 0, 0.00000000, 2.47630010%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10122.8011, 10122.8011, 0, 0, 0.00000000, 2.47630008%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9927.0105, 9927.0105, 0, 0, 0.00000000, 2.47630010%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9926.2657, 9926.2657, 0, 0, 0.00000000, 2.47630009%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5366, 4.5366, 0, 0, 0.00000000, 2.47629777%, False




--------
depoistOKT,voteValidatorNum,totalARP
10000, 25, 97.50865227%
