name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41946344525623, 0.000000175027122936, 46928.5714, 141421.7089, 188350.2803, 0, 10000, 329.66407665, 3.29664077%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41945014806121, 0.000000175032671557, 46928.5714, 141417.2257, 188345.7971, 0, 10000, 329.66668043, 3.29666680%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41943630713449, 0.000000175038447438, 46928.5714, 141412.5593, 188341.1307, 0, 10000, 329.66939106, 3.29669391%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41941431645531, 0.000000175047625032, 46928.5714, 141405.1451, 188333.7165, 0, 10000, 329.67369787, 3.29673698%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41940128887492, 0.000000175053062419, 46928.5714, 141400.7529, 188329.3243, 0, 10000, 329.67624962, 3.29676250%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 5030619329463, 0.000001459412354459, 46928.5714, 16960.6861, 63889.2575, 0, 10000, 932.40771713, 9.32407717%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 5026147354222, 0.000001460710855171, 46928.5714, 16945.6089, 63874.1803, 0, 10000, 933.01708529, 9.33017085%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4842511348284, 0.000001516103416588, 46928.5714, 16326.4818, 63255.0532, 0, 10000, 959.01202273, 9.59012023%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4842511348284, 0.000001516103416588, 0, 16326.4818, 16326.4818, 0, 10000, 247.52634838, 2.47526348%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4838664224930, 0.000001517308839529, 0, 16313.5113, 16313.5113, 0, 10000, 247.52634899, 2.47526349%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4838390988216, 0.000001517394525966, 0, 16312.5900, 16312.5900, 0, 10000, 247.52634770, 2.47526348%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4838293526783, 0.000001517425092000, 0, 16312.2614, 16312.2614, 0, 10000, 247.52634756, 2.47526348%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4838293526783, 0.000001517425092000, 0, 16312.2614, 16312.2614, 0, 10000, 247.52634756, 2.47526348%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4833853189053, 0.000001518818986192, 0, 16297.2909, 16297.2909, 0, 10000, 247.52634842, 2.47526348%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4833853189053, 0.000001518818986192, 0, 16297.2909, 16297.2909, 0, 10000, 247.52634842, 2.47526348%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4674783320729, 0.000001570500170018, 0, 15760.9883, 15760.9883, 0, 10000, 247.52634805, 2.47526348%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4674783320729, 0.000001570500170018, 0, 15760.9883, 15760.9883, 0, 10000, 247.52634805, 2.47526348%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 15513.4620, 15513.4620, 0, 0, 0.00000000, 2.47526349%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 15513.4619, 15513.4619, 0, 0, 0.00000000, 2.47526349%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 15513.4619, 15513.4619, 0, 0, 0.00000000, 2.47526349%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 15513.4619, 15513.4619, 0, 0, 0.00000000, 2.47526349%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 15513.4619, 15513.4619, 0, 0, 0.00000000, 2.47526349%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 15513.4619, 15513.4619, 0, 0, 0.00000000, 2.47526349%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10310.5047, 10310.5047, 0, 0, 0.00000000, 2.47526347%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10222.0404, 10222.0404, 0, 0, 0.00000000, 2.47526348%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10209.1252, 10209.1252, 0, 0, 0.00000000, 2.47526349%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10196.6533, 10196.6533, 0, 0, 0.00000000, 2.47526349%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10124.6053, 10124.6053, 0, 0, 0.00000000, 2.47526348%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10123.3968, 10123.3968, 0, 0, 0.00000000, 2.47526347%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10122.3395, 10122.3395, 0, 0, 0.00000000, 2.47526348%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10121.7470, 10121.7470, 0, 0, 0.00000000, 2.47526349%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10121.3555, 10121.3555, 0, 0, 0.00000000, 2.47526349%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10118.5636, 10118.5636, 0, 0, 0.00000000, 2.47526348%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9922.8549, 9922.8549, 0, 0, 0.00000000, 2.47526348%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9922.1105, 9922.1105, 0, 0, 0.00000000, 2.47526349%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5347, 4.5347, 0, 0, 0.00000000, 2.47526066%, False




--------
depoistOKT,voteValidatorNum,totalARP
10000, 30, 109.85905438%
