name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41866711407492, 0.000000175360035531, 46928.5714, 125684.8791, 172613.4505, 0, 0, 0.00000000, 3.02695008%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4957201849463, 0.000001481026640219, 46928.5714, 14881.6397, 61810.2111, 0, 0, 0.00000000, 9.15425693%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4952729874222, 0.000001482363905654, 46928.5714, 14868.2147, 61796.7861, 0, 0, 0.00000000, 9.16053252%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4769093868284, 0.000001539442963961, 46928.5714, 14316.9350, 61245.5064, 0, 0, 0.00000000, 9.42839639%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4769093868284, 0.000001539442963961, 0, 14316.9350, 14316.9350, 0, 0, 0.00000000, 2.20401049%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4765246744930, 0.000001540685801383, 0, 14305.3859, 14305.3859, 0, 0, 0.00000000, 2.20401049%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4764973508216, 0.000001540774148553, 0, 14304.5656, 14304.5656, 0, 0, 0.00000000, 2.20401049%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4764876046783, 0.000001540805663761, 0, 14304.2730, 14304.2730, 0, 0, 0.00000000, 2.20401049%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4764876046783, 0.000001540805663761, 0, 14304.2730, 14304.2730, 0, 0, 0.00000000, 2.20401049%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 14290.9430, 14290.9430, 0, 0, 0.00000000, 2.20401049%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 14290.9430, 14290.9430, 0, 0, 0.00000000, 2.20401049%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601365840729, 0.000001595558417680, 0, 13813.4114, 13813.4114, 0, 0, 0.00000000, 2.20401048%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601365840729, 0.000001595558417680, 0, 13813.4114, 13813.4114, 0, 0, 0.00000000, 2.20401048%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 13813.4114, 13813.4114, 0, 0, 0.00000000, 2.20401048%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 13813.4113, 13813.4113, 0, 0, 0.00000000, 2.20401048%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 13813.4113, 13813.4113, 0, 0, 0.00000000, 2.20401048%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 13813.4113, 13813.4113, 0, 0, 0.00000000, 2.20401048%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 13813.4113, 13813.4113, 0, 0, 0.00000000, 2.20401048%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 13813.4113, 13813.4113, 0, 0, 0.00000000, 2.20401048%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 9180.6229, 9180.6229, 0, 0, 0.00000000, 2.20401049%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 9101.8529, 9101.8529, 0, 0, 0.00000000, 2.20401048%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 9090.3531, 9090.3531, 0, 0, 0.00000000, 2.20401050%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 9079.2479, 9079.2479, 0, 0, 0.00000000, 2.20401049%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 9015.0954, 9015.0954, 0, 0, 0.00000000, 2.20401050%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 9014.0193, 9014.0193, 0, 0, 0.00000000, 2.20401049%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 9013.0778, 9013.0778, 0, 0, 0.00000000, 2.20401048%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 9012.5502, 9012.5502, 0, 0, 0.00000000, 2.20401048%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 9012.2016, 9012.2016, 0, 0, 0.00000000, 2.20401048%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 9009.7157, 9009.7157, 0, 0, 0.00000000, 2.20401048%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 8835.4539, 8835.4539, 0, 0, 0.00000000, 2.20401050%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 8834.7910, 8834.7910, 0, 0, 0.00000000, 2.20401049%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.0378, 4.0378, 0, 0, 0.00000000, 2.20402838%, False




--------
depoistOKT,voteValidatorNum,totalARP
1000000, 15, 43.55941568%
