name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41872331500921, 0.000000175336498753, 46928.5714, 141523.8926, 188452.4640, 0, 100, 3.30425952, 3.30425952%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41870947408249, 0.000000175342294704, 46928.5714, 141519.2146, 188447.7860, 0, 100, 3.30428672, 3.30428672%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41868748340331, 0.000000175351504189, 46928.5714, 141511.7819, 188440.3533, 0, 100, 3.30432994, 3.30432994%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41867445582292, 0.000000175356960471, 46928.5714, 141507.3788, 188435.9502, 0, 100, 3.30435555, 3.30435555%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4958205547319, 0.000001480726833515, 46928.5714, 16758.1915, 63686.7629, 0, 100, 9.43026988, 9.43026988%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4953733572078, 0.000001482063557350, 46928.5714, 16743.0767, 63671.6481, 0, 100, 9.43654293, 9.43654293%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4770097566139, 0.000001539119042788, 46928.5714, 16122.4071, 63050.9785, 0, 100, 9.70429617, 9.70429617%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4770097566139, 0.000001539119042788, 0, 16122.4071, 16122.4071, 0, 100, 2.48143038, 2.48143038%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4766250442786, 0.000001540361357031, 0, 16109.4043, 16109.4043, 0, 100, 2.48143039, 2.48143039%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4765977206071, 0.000001540449666995, 0, 16108.4808, 16108.4808, 0, 100, 2.48143039, 2.48143039%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4765879744639, 0.000001540481168930, 0, 16108.1514, 16108.1514, 0, 100, 2.48143039, 2.48143039%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4765145569839, 0.000001540718513715, 0, 16105.6699, 16105.6699, 0, 0, 0.00000000, 2.48143038%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760705232108, 0.000001542155550922, 0, 16090.6621, 16090.6621, 0, 0, 0.00000000, 2.48143039%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760705232108, 0.000001542155550922, 0, 16090.6621, 16090.6621, 0, 0, 0.00000000, 2.48143039%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601635363784, 0.000001595464963995, 0, 15553.0233, 15553.0233, 0, 0, 0.00000000, 2.48143038%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601635363784, 0.000001595464963995, 0, 15553.0233, 15553.0233, 0, 0, 0.00000000, 2.48143038%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601635363784, 0.000001595464963995, 0, 15553.0233, 15553.0233, 0, 0, 0.00000000, 2.48143038%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601635335491, 0.000001595464973805, 0, 15553.0232, 15553.0232, 0, 0, 0.00000000, 2.48143038%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601635335491, 0.000001595464973805, 0, 15553.0232, 15553.0232, 0, 0, 0.00000000, 2.48143038%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601635335491, 0.000001595464973805, 0, 15553.0232, 15553.0232, 0, 0, 0.00000000, 2.48143038%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601635335491, 0.000001595464973805, 0, 15553.0232, 15553.0232, 0, 0, 0.00000000, 2.48143038%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601635335491, 0.000001595464973805, 0, 15553.0232, 15553.0232, 0, 0, 0.00000000, 2.48143038%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10336.1924, 10336.1924, 0, 0, 0.00000000, 2.48143037%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10247.5077, 10247.5077, 0, 0, 0.00000000, 2.48143038%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10234.5603, 10234.5603, 0, 0, 0.00000000, 2.48143038%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10222.0573, 10222.0573, 0, 0, 0.00000000, 2.48143038%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10149.8299, 10149.8299, 0, 0, 0.00000000, 2.48143039%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10148.6184, 10148.6184, 0, 0, 0.00000000, 2.48143039%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10147.5584, 10147.5584, 0, 0, 0.00000000, 2.48143038%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10146.9644, 10146.9644, 0, 0, 0.00000000, 2.48143038%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10146.5719, 10146.5719, 0, 0, 0.00000000, 2.48143038%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10143.7731, 10143.7731, 0, 0, 0.00000000, 2.48143038%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9947.5768, 9947.5768, 0, 0, 0.00000000, 2.48143038%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9946.8305, 9946.8305, 0, 0, 0.00000000, 2.48143038%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5460, 4.5460, 0, 0, 0.00000000, 2.48142875%, False




--------
depoistOKT,voteValidatorNum,totalARP
100, 25, 97.97080490%
