name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 15532.9688, 15532.9688, 0, 0, 0.00000000, 2.47837593%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 15532.9688, 15532.9688, 0, 0, 0.00000000, 2.47837593%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 15532.9688, 15532.9688, 0, 0, 0.00000000, 2.47837593%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10323.4694, 10323.4694, 0, 0, 0.00000000, 2.47837594%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10234.8938, 10234.8938, 0, 0, 0.00000000, 2.47837593%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10221.9624, 10221.9624, 0, 0, 0.00000000, 2.47837594%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10209.4747, 10209.4747, 0, 0, 0.00000000, 2.47837592%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10137.3362, 10137.3362, 0, 0, 0.00000000, 2.47837593%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10136.1262, 10136.1262, 0, 0, 0.00000000, 2.47837593%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10135.0675, 10135.0675, 0, 0, 0.00000000, 2.47837592%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10134.4743, 10134.4743, 0, 0, 0.00000000, 2.47837594%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10134.0823, 10134.0823, 0, 0, 0.00000000, 2.47837594%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10131.2869, 10131.2869, 0, 0, 0.00000000, 2.47837593%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9935.3321, 9935.3321, 0, 0, 0.00000000, 2.47837593%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9934.5867, 9934.5867, 0, 0, 0.00000000, 2.47837592%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5404, 4.5404, 0, 0, 0.00000000, 2.47837200%, False




--------
depoistOKT,voteValidatorNum,totalARP
10000, 15, 49.49380812%
