name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 16089.9754, 16089.9754, 0, 0, 0.00000000, 2.48146497%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 16089.9754, 16089.9754, 0, 0, 0.00000000, 2.48146497%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601365840729, 0.000001595558417680, 0, 15552.3292, 15552.3292, 0, 0, 0.00000000, 2.48146498%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601365840729, 0.000001595558417680, 0, 15552.3292, 15552.3292, 0, 0, 0.00000000, 2.48146498%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 15552.3292, 15552.3292, 0, 0, 0.00000000, 2.48146498%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 15552.3291, 15552.3291, 0, 0, 0.00000000, 2.48146498%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 15552.3291, 15552.3291, 0, 0, 0.00000000, 2.48146498%, False
White whale-13,exvaloper1079vd72hpvlhnt7yjdya50egxkdr4dtureduuf, 4601365812435, 0.000001595558427491, 0, 15552.3291, 15552.3291, 0, 0, 0.00000000, 2.48146498%, False
White whale-12,exvaloper1k84d9rfaz6v92sazaclj24uyvx79wnl8kvckks, 4601365812435, 0.000001595558427491, 0, 15552.3291, 15552.3291, 0, 0, 0.00000000, 2.48146498%, False
White whale-4,exvaloper1h59keaqu7jap3cs6fqw0usggapl9q2x5v4w7rx, 4601365812435, 0.000001595558427491, 0, 15552.3291, 15552.3291, 0, 0, 0.00000000, 2.48146498%, False
OKvibe,exvaloper1mlmwvdprn8dj6g45vdxkjsjgu4ntu9j7dnjky2, 3058144235244, 0.000002400719990702, 0, 10336.3365, 10336.3365, 0, 0, 0.00000000, 2.48146497%, False
Validator1,exvaloper18v23ln9ycrtg0mrwsm004sh4tdknudtdapcfcq, 3031905295260, 0.000002421496479945, 0, 10247.6505, 10247.6505, 0, 0, 0.00000000, 2.48146496%, False
Validator2,exvaloper1ucmx6vvtrwam9pg20fnwmy9z80uhchyxqn67wq, 3028074584720, 0.000002424559829882, 0, 10234.7030, 10234.7030, 0, 0, 0.00000000, 2.48146498%, False
Validator3,exvaloper1g3a6vtau2k93n4tqgqnrggeu3qa4x20rgs4x4s, 3024375354048, 0.000002427525402948, 0, 10222.1998, 10222.1998, 0, 0, 0.00000000, 2.48146497%, False
Best bp,exvaloper1tat4lam8wjqmeax9mv4s584vu2mp7c0cgvlajl, 3003005597444, 0.000002444799971818, 0, 10149.9714, 10149.9714, 0, 0, 0.00000000, 2.48146498%, False
Taurus,exvaloper1rz7frqz9ky52qqjwlpawfe5hz6plcrmmpha0px, 3002647151587, 0.000002445091823766, 0, 10148.7598, 10148.7598, 0, 0, 0.00000000, 2.48146496%, False
Junglefly,exvaloper1w3ptfgekjgdvwkqmdepdeyvuxqmcplfszlz3jm, 3002333539484, 0.000002445347228563, 0, 10147.6999, 10147.6999, 0, 0, 0.00000000, 2.48146498%, False
Deeworld,exvaloper1v4kagglr3vq82vqywqd8quhsuarkm4kf2nz85r, 3002157791171, 0.000002445490380816, 0, 10147.1058, 10147.1058, 0, 0, 0.00000000, 2.48146496%, False
Pialote,exvaloper1rmrx7wp60almzvghx2820aamjfd4kgwlcx542p, 3002041671750, 0.000002445584972750, 0, 10146.7134, 10146.7134, 0, 0, 0.00000000, 2.48146498%, False
Linkeye,exvaloper14zgafe7cynlpuhpfpqpxu2gntzhq6ttedqru6j, 3001213592329, 0.000002446259745979, 0, 10143.9145, 10143.9145, 0, 0, 0.00000000, 2.48146497%, False
Wulix,exvaloper13mayrjzsrp976y0ae0qw8sjan3qg2xfdeq8vmh, 2943165471929, 0.000002494507383300, 0, 9947.7155, 9947.7155, 0, 0, 0.00000000, 2.48146498%, False
Sakuya,exvaloper104y8sy0r6fke4a9qr8u05j6v5y68gkh4v3ud9t, 2942944665695, 0.000002494694543727, 0, 9946.9692, 9946.9692, 0, 0, 0.00000000, 2.48146498%, False
DappBirds,exvaloper1rv8tjxp8d8ucuak8c7svewwugzfdjwf9arju5j, 1345014898, 0.005458488237503522, 0, 4.5461, 4.5461, 0, 0, 0.00000000, 2.48148334%, False




--------
depoistOKT,voteValidatorNum,totalARP
100, 15, 49.56152102%
